board_code,board_name,board_type,category,subcategory,main_element,secondary_element,wood_score,fire_score,earth_score,metal_score,water_score,confidence,reason,paid_required,source,updated_at,need_review
BK1221,数字媒体,industry,二级行业,数字媒体,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1227,特钢Ⅱ,industry,二级行业,特钢Ⅱ,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0421,铁路公路,industry,二级行业,铁路公路,water,earth,0,0,35,0,65,100,核心是人流、物流和要素流动，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1278,调味发酵品Ⅱ,industry,二级行业,调味发酵品Ⅱ,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0736,通信服务,industry,二级行业,通信服务,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0448,通信设备,industry,二级行业,通信设备,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1273,体育Ⅱ,industry,二级行业,体育Ⅱ,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0545,通用设备,industry,二级行业,通用设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0422,物流,industry,二级行业,物流,water,earth,0,0,35,0,65,100,核心是人流、物流和要素流动，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1266,文娱用品,industry,二级行业,文娱用品,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1037,消费电子,industry,二级行业,消费电子,fire,wood,40,60,0,0,0,100,核心是终端产品显化和消费热度释放，副属性是技术生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1018,橡胶,industry,二级行业,橡胶,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1244,小家电,industry,二级行业,小家电,fire,earth,0,60,40,0,0,100,核心是生活场景中的功能释放，副属性是家庭承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1027,小金属,industry,二级行业,小金属,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1281,休闲食品,industry,二级行业,休闲食品,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0482,一般零售,industry,二级行业,一般零售,water,fire,0,40,0,0,60,100,核心是商品、订单和渠道流动，副属性是消费显化和传播。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1275,油服工程,industry,二级行业,油服工程,fire,water,0,60,0,0,40,100,核心是能源释放与服务转化，副属性是资源储藏和流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1228,冶钢原料,industry,二级行业,冶钢原料,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0475,银行Ⅱ,industry,二级行业,银行Ⅱ,earth,metal,0,0,70,30,0,100,核心是资金承载、信用稳定和风险承接，副属性是制度规则边界。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0459,元件,industry,二级行业,元件,fire,metal,0,65,0,35,0,100,核心是信息处理、显示和能量显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0727,医疗服务,industry,二级行业,医疗服务,earth,water,0,0,60,0,40,100,核心是服务承接、调和和稳定供给，副属性是需求流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1253,医疗美容,industry,二级行业,医疗美容,fire,wood,40,60,0,0,0,100,核心是外在形象表达和显化，副属性是消费升级生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1041,医疗器械,industry,二级行业,医疗器械,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1282,饮料乳品,industry,二级行业,饮料乳品,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1276,油气开采Ⅱ,industry,二级行业,油气开采Ⅱ,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1222,影视院线,industry,二级行业,影视院线,fire,water,0,70,0,0,30,100,核心是内容表达、传播和注意力显化，副属性是信息流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1046,游戏Ⅱ,industry,二级行业,游戏Ⅱ,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1260,渔业,industry,二级行业,渔业,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1042,医药商业,industry,二级行业,医药商业,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1259,养殖业,industry,二级行业,养殖业,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1237,自动化设备,industry,二级行业,自动化设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0539,综合Ⅱ,industry,二级行业,综合Ⅱ,earth,water,0,0,55,0,45,100,板块范围较综合，核心按承载调和处理，副属性按适应流动处理。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1245,照明设备Ⅱ,industry,二级行业,照明设备Ⅱ,fire,earth,0,60,40,0,0,100,核心是生活场景中的功能释放，副属性是家庭承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0473,证券Ⅱ,industry,二级行业,证券Ⅱ,metal,water,0,0,0,65,35,100,核心是市场规则、定价边界和交易秩序，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0476,装修建材,industry,二级行业,装修建材,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0725,装修装饰Ⅱ,industry,二级行业,装修装饰Ⅱ,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1040,中药Ⅱ,industry,二级行业,中药Ⅱ,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1043,专业服务,industry,二级行业,专业服务,earth,water,0,0,60,0,40,100,核心是服务承接、调和和稳定供给，副属性是需求流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1248,专业工程,industry,二级行业,专业工程,earth,metal,0,0,65,35,0,100,核心是基础设施承载和建设转化，副属性是结构成型与规则管控。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1270,专业连锁Ⅱ,industry,二级行业,专业连锁Ⅱ,water,earth,0,0,40,0,60,100,核心是渠道复制和服务流动，副属性是门店承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0910,专用设备,industry,二级行业,专用设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1267,造纸,industry,二级行业,造纸,earth,fire,0,45,55,0,0,100,核心是内容和商品承载，副属性是表达显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1261,种植业,industry,二级行业,种植业,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1445,安防设备,industry,三级行业,安防设备,metal,water,0,0,0,70,30,100,核心是安全边界、规则和控制，副属性是信息流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1412,氨纶,industry,三级行业,氨纶,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1367,板材,industry,三级行业,板材,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1325,半导体材料,industry,三级行业,半导体材料,fire,metal,0,65,0,35,0,100,核心是信息处理和算力显化，副属性是精密规则与制程边界。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1326,半导体设备,industry,三级行业,半导体设备,fire,metal,0,65,0,35,0,100,核心是信息处理和算力显化，副属性是精密规则与制程边界。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1339,被动元件,industry,三级行业,被动元件,fire,metal,0,65,0,35,0,100,核心是信息处理、显示和能量显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1551,百货,industry,三级行业,百货,water,fire,0,40,0,0,60,100,核心是商品、订单和渠道流动，副属性是消费显化和传播。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1575,白酒Ⅲ,industry,三级行业,白酒Ⅲ,fire,earth,0,65,35,0,0,100,核心是品牌、社交和消费情绪显化，副属性是稳定消费承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1579,保健品,industry,三级行业,保健品,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1461,玻璃制造,industry,三级行业,玻璃制造,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1462,玻纤制造,industry,三级行业,玻纤制造,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1449,冰洗,industry,三级行业,冰洗,fire,earth,0,60,40,0,0,100,核心是生活场景中的功能释放，副属性是家庭承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1358,保险Ⅲ,industry,三级行业,保险Ⅲ,earth,metal,0,0,70,30,0,100,核心是风险承接、稳定补偿和资金沉淀，副属性是契约规则。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1616,白银,industry,三级行业,白银,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1369,长材,industry,三级行业,长材,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1486,仓储物流,industry,三级行业,仓储物流,water,earth,0,0,35,0,65,100,核心是人流、物流和要素流动，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1453,彩电,industry,三级行业,彩电,fire,earth,0,60,40,0,0,100,核心是生活场景中的功能释放，副属性是家庭承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1451,厨房电器,industry,三级行业,厨房电器,fire,earth,0,60,40,0,0,100,核心是家庭场景中的功能释放，副属性是生活承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1457,厨房小家电,industry,三级行业,厨房小家电,fire,earth,0,60,40,0,0,100,核心是生活场景中的功能释放，副属性是家庭承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1417,纯碱,industry,三级行业,纯碱,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1537,成品家居,industry,三级行业,成品家居,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1508,畜禽饲料,industry,三级行业,畜禽饲料,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1552,超市,industry,三级行业,超市,water,fire,0,40,0,0,60,100,核心是商品、订单和渠道流动，副属性是消费显化和传播。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1525,车身附件及饰件,industry,三级行业,车身附件及饰件,metal,fire,0,45,0,55,0,100,核心是系统成型、运动控制和规则配合，副属性是出行能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
